date,areaType,areaCode,areaName,newCasesByPublishDate,newDeaths28DaysByPublishDate
08/10/2020,utla,W06000020,Torfaen,10,
24/01/2020,utla,E10000015,Hertfordshire,0,0
01/11/2020,utla,E08000026,Coventry,146,0
03/07/2020,utla,W06000010,Carmarthenshire,0,
14/09/2020,utla,E09000032,Wandsworth,14,0
28/06/2020,utla,E06000013,North Lincolnshire,0,0
26/11/2020,utla,E08000005,Rochdale,146,4
13/01/2021,utla,E06000023,"Bristol, City of",280,10
07/10/2020,utla,W06000020,Torfaen,13,
27/11/2020,utla,E10000021,Northamptonshire,119,5
02/07/2020,utla,W06000010,Carmarthenshire,3,
06/10/2020,utla,W06000020,Torfaen,2,
25/11/2020,utla,E08000005,Rochdale,108,5
23/01/2020,utla,E10000015,Hertfordshire,0,0
13/09/2020,utla,E09000032,Wandsworth,10,0
31/10/2020,utla,E08000026,Coventry,77,0
24/11/2020,utla,E08000005,Rochdale,62,2
12/09/2020,utla,E09000032,Wandsworth,13,0
23/11/2020,utla,E08000005,Rochdale,96,2
11/09/2020,utla,E09000032,Wandsworth,17,0
12/01/2021,utla,E06000023,"Bristol, City of",346,2
22/11/2020,utla,E08000005,Rochdale,83,3
30/10/2020,utla,E08000026,Coventry,110,0
27/06/2020,utla,E06000013,North Lincolnshire,0,0
26/11/2020,utla,E10000021,Northamptonshire,191,6
21/11/2020,utla,E08000005,Rochdale,113,7
22/01/2020,utla,E10000015,Hertfordshire,0,0
10/09/2020,utla,E09000032,Wandsworth,17,0
25/11/2020,utla,E10000021,Northamptonshire,169,10
09/09/2020,utla,E09000032,Wandsworth,17,0
11/01/2021,utla,E06000023,"Bristol, City of",318,2
26/06/2020,utla,E06000013,North Lincolnshire,1,0
01/07/2020,utla,W06000010,Carmarthenshire,3,
21/01/2020,utla,E10000015,Hertfordshire,0,0
29/10/2020,utla,E08000026,Coventry,117,0
03/08/2020,utla,E06000001,Hartlepool,1,0
08/09/2020,utla,E09000032,Wandsworth,14,0
24/11/2020,utla,E10000021,Northamptonshire,143,8
20/11/2020,utla,E08000005,Rochdale,129,5
30/06/2020,utla,W06000010,Carmarthenshire,2,
25/06/2020,utla,E06000013,North Lincolnshire,0,0
10/01/2021,utla,E06000023,"Bristol, City of",321,3
22/12/2020,utla,E09000002,Barking and Dagenham,338,3
02/08/2020,utla,E06000001,Hartlepool,1,0
17/05/2020,utla,E06000044,Portsmouth,1,0
19/11/2020,utla,E08000005,Rochdale,158,5
28/10/2020,utla,E08000026,Coventry,103,0
23/11/2020,utla,E10000021,Northamptonshire,154,2
18/11/2020,utla,E08000005,Rochdale,156,10
07/09/2020,utla,E09000032,Wandsworth,6,0
22/11/2020,utla,E10000021,Northamptonshire,224,0
17/11/2020,utla,E08000005,Rochdale,102,15
29/06/2020,utla,W06000010,Carmarthenshire,1,
06/09/2020,utla,E09000032,Wandsworth,9,0
16/11/2020,utla,E08000005,Rochdale,82,0
09/01/2021,utla,E06000023,"Bristol, City of",320,4
05/09/2020,utla,E09000032,Wandsworth,8,0
15/11/2020,utla,E08000005,Rochdale,156,0
10/11/2020,utla,E06000014,York,35,0
14/11/2020,utla,E08000005,Rochdale,197,7
08/01/2021,utla,E06000023,"Bristol, City of",430,10
13/11/2020,utla,E08000005,Rochdale,201,7
04/09/2020,utla,E09000032,Wandsworth,9,0
28/06/2020,utla,W06000010,Carmarthenshire,3,
21/11/2020,utla,E10000021,Northamptonshire,252,3
05/10/2020,utla,W06000020,Torfaen,15,
12/11/2020,utla,E08000005,Rochdale,242,9
20/08/2020,utla,E06000043,Brighton and Hove,3,0
09/11/2020,utla,E06000014,York,41,1
27/06/2020,utla,W06000010,Carmarthenshire,2,
07/01/2021,utla,E06000023,"Bristol, City of",428,0
26/06/2020,utla,W06000010,Carmarthenshire,2,
04/10/2020,utla,W06000020,Torfaen,6,
11/11/2020,utla,E08000005,Rochdale,173,12
08/11/2020,utla,E06000014,York,54,0
20/11/2020,utla,E10000021,Northamptonshire,139,5
03/10/2020,utla,W06000020,Torfaen,6,
25/06/2020,utla,W06000010,Carmarthenshire,0,
03/09/2020,utla,E09000032,Wandsworth,8,0
10/11/2020,utla,E08000005,Rochdale,139,4
06/01/2021,utla,E06000023,"Bristol, City of",298,4
07/11/2020,utla,E06000014,York,58,0
24/06/2020,utla,W06000010,Carmarthenshire,0,
02/10/2020,utla,W06000020,Torfaen,8,
19/11/2020,utla,E10000021,Northamptonshire,171,6
09/11/2020,utla,E08000005,Rochdale,151,1
06/11/2020,utla,E06000014,York,56,1
01/10/2020,utla,W06000020,Torfaen,9,
23/06/2020,utla,W06000010,Carmarthenshire,1,
02/09/2020,utla,E09000032,Wandsworth,9,0
05/01/2021,utla,E06000023,"Bristol, City of",246,4
22/06/2020,utla,W06000010,Carmarthenshire,0,
30/09/2020,utla,W06000020,Torfaen,8,
18/11/2020,utla,E10000021,Northamptonshire,194,0
05/11/2020,utla,E06000014,York,59,2
08/11/2020,utla,E08000005,Rochdale,124,0
19/08/2020,utla,E06000043,Brighton and Hove,2,0
21/06/2020,utla,W06000010,Carmarthenshire,2,
04/01/2021,utla,E06000023,"Bristol, City of",289,0
29/09/2020,utla,W06000020,Torfaen,5,
17/11/2020,utla,E10000021,Northamptonshire,194,9
01/09/2020,utla,E09000032,Wandsworth,7,0
20/06/2020,utla,W06000010,Carmarthenshire,2,
07/11/2020,utla,E08000005,Rochdale,231,4
28/09/2020,utla,W06000020,Torfaen,5,
19/06/2020,utla,W06000010,Carmarthenshire,2,
16/11/2020,utla,E10000021,Northamptonshire,0,1
31/08/2020,utla,E09000032,Wandsworth,12,0
03/01/2021,utla,E06000023,"Bristol, City of",287,3
06/11/2020,utla,E08000005,Rochdale,185,4
27/09/2020,utla,W06000020,Torfaen,7,
18/06/2020,utla,W06000010,Carmarthenshire,0,
15/11/2020,utla,E10000021,Northamptonshire,213,1
30/08/2020,utla,E09000032,Wandsworth,15,0
26/09/2020,utla,W06000020,Torfaen,11,
02/01/2021,utla,E06000023,"Bristol, City of",290,0
05/11/2020,utla,E08000005,Rochdale,222,12
17/06/2020,utla,W06000010,Carmarthenshire,2,
14/11/2020,utla,E10000021,Northamptonshire,264,1
25/09/2020,utla,W06000020,Torfaen,4,
18/08/2020,utla,E06000043,Brighton and Hove,1,0
24/09/2020,utla,W06000020,Torfaen,9,
01/01/2021,utla,E06000023,"Bristol, City of",152,0
29/08/2020,utla,E09000032,Wandsworth,9,0
23/09/2020,utla,W06000020,Torfaen,9,
16/06/2020,utla,W06000010,Carmarthenshire,7,
13/11/2020,utla,E10000021,Northamptonshire,308,4
04/11/2020,utla,E06000014,York,43,0
17/08/2020,utla,E06000043,Brighton and Hove,1,0
31/12/2020,utla,E06000023,"Bristol, City of",327,2
22/09/2020,utla,W06000020,Torfaen,3,
24/06/2020,utla,E06000013,North Lincolnshire,0,0
15/06/2020,utla,W06000010,Carmarthenshire,2,
28/08/2020,utla,E09000032,Wandsworth,10,0
21/09/2020,utla,W06000020,Torfaen,5,
12/11/2020,utla,E10000021,Northamptonshire,376,2
14/06/2020,utla,W06000010,Carmarthenshire,0,
30/12/2020,utla,E06000023,"Bristol, City of",176,1
20/09/2020,utla,W06000020,Torfaen,1,
16/08/2020,utla,E06000043,Brighton and Hove,4,0
03/11/2020,utla,E06000014,York,58,0
11/11/2020,utla,E10000021,Northamptonshire,230,9
23/06/2020,utla,E06000013,North Lincolnshire,1,0
13/06/2020,utla,W06000010,Carmarthenshire,4,
27/08/2020,utla,E09000032,Wandsworth,12,0
29/12/2020,utla,E06000023,"Bristol, City of",253,1
02/11/2020,utla,E06000014,York,54,0
04/11/2020,utla,E08000005,Rochdale,209,13
19/09/2020,utla,W06000020,Torfaen,2,
15/08/2020,utla,E06000043,Brighton and Hove,2,0
28/12/2020,utla,E06000023,"Bristol, City of",179,2
03/11/2020,utla,E08000005,Rochdale,191,6
22/06/2020,utla,E06000013,North Lincolnshire,0,0
18/09/2020,utla,W06000020,Torfaen,1,
21/12/2020,utla,E09000002,Barking and Dagenham,332,4
26/08/2020,utla,E09000032,Wandsworth,2,0
16/05/2020,utla,E06000044,Portsmouth,0,0
02/11/2020,utla,E08000005,Rochdale,116,1
27/12/2020,utla,E06000023,"Bristol, City of",101,1
17/09/2020,utla,W06000020,Torfaen,3,
01/11/2020,utla,E08000005,Rochdale,189,1
14/08/2020,utla,E06000043,Brighton and Hove,2,0
26/12/2020,utla,E06000023,"Bristol, City of",144,0
01/11/2020,utla,E06000014,York,65,1
31/10/2020,utla,E08000005,Rochdale,206,2
16/09/2020,utla,W06000020,Torfaen,3,
20/01/2020,utla,E10000015,Hertfordshire,0,0
21/06/2020,utla,E06000013,North Lincolnshire,0,0
25/08/2020,utla,E09000032,Wandsworth,11,0
30/10/2020,utla,E08000005,Rochdale,190,3
20/12/2020,utla,E09000002,Barking and Dagenham,427,0
15/05/2020,utla,E06000044,Portsmouth,1,0
29/10/2020,utla,E08000005,Rochdale,212,2
25/12/2020,utla,E06000023,"Bristol, City of",123,2
13/08/2020,utla,E06000043,Brighton and Hove,0,0
19/01/2020,utla,E10000015,Hertfordshire,0,0
20/06/2020,utla,E06000013,North Lincolnshire,1,0
31/10/2020,utla,E06000014,York,53,1
24/12/2020,utla,E06000023,"Bristol, City of",150,5
15/09/2020,utla,W06000020,Torfaen,1,
24/08/2020,utla,E09000032,Wandsworth,7,0
28/10/2020,utla,E08000005,Rochdale,238,4
12/06/2020,utla,W06000010,Carmarthenshire,1,
18/01/2020,utla,E10000015,Hertfordshire,0,0
01/08/2020,utla,E06000001,Hartlepool,0,0
14/09/2020,utla,W06000020,Torfaen,6,
27/10/2020,utla,E08000005,Rochdale,232,4
12/08/2020,utla,E06000043,Brighton and Hove,0,0
19/12/2020,utla,E09000002,Barking and Dagenham,276,0
23/12/2020,utla,E06000023,"Bristol, City of",119,1
31/07/2020,utla,E06000001,Hartlepool,1,0
14/05/2020,utla,E06000044,Portsmouth,0,0
26/10/2020,utla,E08000005,Rochdale,233,1
17/01/2020,utla,E10000015,Hertfordshire,0,0
11/08/2020,utla,E06000043,Brighton and Hove,2,0
11/06/2020,utla,W06000010,Carmarthenshire,0,
22/12/2020,utla,E06000023,"Bristol, City of",137,1
30/07/2020,utla,E06000001,Hartlepool,3,0
25/10/2020,utla,E08000005,Rochdale,158,1
30/10/2020,utla,E06000014,York,63,0
29/07/2020,utla,E06000001,Hartlepool,1,0
10/08/2020,utla,E06000043,Brighton and Hove,0,0
16/01/2020,utla,E10000015,Hertfordshire,0,0
13/09/2020,utla,W06000020,Torfaen,4,
24/10/2020,utla,E08000005,Rochdale,150,0
12/09/2020,utla,W06000020,Torfaen,1,
11/09/2020,utla,W06000020,Torfaen,3,
23/10/2020,utla,E08000005,Rochdale,135,4
10/06/2020,utla,W06000010,Carmarthenshire,2,
10/11/2020,utla,E10000021,Northamptonshire,249,6
10/09/2020,utla,W06000020,Torfaen,0,
28/07/2020,utla,E06000001,Hartlepool,2,0
15/01/2020,utla,E10000015,Hertfordshire,0,0
22/10/2020,utla,E08000005,Rochdale,198,0
09/06/2020,utla,W06000010,Carmarthenshire,1,
09/11/2020,utla,E10000021,Northamptonshire,223,0
09/09/2020,utla,W06000020,Torfaen,1,
27/07/2020,utla,E06000001,Hartlepool,0,0
21/10/2020,utla,E08000005,Rochdale,246,2
14/01/2020,utla,E10000015,Hertfordshire,0,0
18/12/2020,utla,E09000002,Barking and Dagenham,258,3
08/06/2020,utla,W06000010,Carmarthenshire,0,
08/09/2020,utla,W06000020,Torfaen,1,
17/12/2020,utla,E09000002,Barking and Dagenham,197,5
07/09/2020,utla,W06000020,Torfaen,0,
07/06/2020,utla,W06000010,Carmarthenshire,1,
20/10/2020,utla,E08000005,Rochdale,181,5
06/09/2020,utla,W06000020,Torfaen,2,
08/11/2020,utla,E10000021,Northamptonshire,234,0
06/06/2020,utla,W06000010,Carmarthenshire,1,
16/12/2020,utla,E09000002,Barking and Dagenham,261,0
05/09/2020,utla,W06000020,Torfaen,5,
19/10/2020,utla,E08000005,Rochdale,222,0
27/10/2020,utla,E08000026,Coventry,97,6
05/06/2020,utla,W06000010,Carmarthenshire,1,
04/09/2020,utla,W06000020,Torfaen,0,
18/10/2020,utla,E08000005,Rochdale,204,0
07/11/2020,utla,E10000021,Northamptonshire,203,0
15/12/2020,utla,E09000002,Barking and Dagenham,133,1
26/10/2020,utla,E08000026,Coventry,120,0
03/09/2020,utla,W06000020,Torfaen,0,
04/06/2020,utla,W06000010,Carmarthenshire,0,
17/10/2020,utla,E08000005,Rochdale,148,2
03/06/2020,utla,W06000010,Carmarthenshire,2,
25/10/2020,utla,E08000026,Coventry,100,0
26/07/2020,utla,E06000001,Hartlepool,2,0
16/10/2020,utla,E08000005,Rochdale,121,0
06/11/2020,utla,E10000021,Northamptonshire,201,3
02/06/2020,utla,W06000010,Carmarthenshire,3,
14/12/2020,utla,E09000002,Barking and Dagenham,218,1
24/10/2020,utla,E08000026,Coventry,133,0
25/07/2020,utla,E06000001,Hartlepool,1,0
15/10/2020,utla,E08000005,Rochdale,149,4
13/05/2020,utla,E06000044,Portsmouth,0,0
02/09/2020,utla,W06000020,Torfaen,0,
01/06/2020,utla,W06000010,Carmarthenshire,3,
05/11/2020,utla,E10000021,Northamptonshire,242,4
24/07/2020,utla,E06000001,Hartlepool,1,0
14/10/2020,utla,E08000005,Rochdale,113,1
01/09/2020,utla,W06000020,Torfaen,0,
12/05/2020,utla,E06000044,Portsmouth,2,0
23/10/2020,utla,E08000026,Coventry,124,0
31/05/2020,utla,W06000010,Carmarthenshire,2,
11/05/2020,utla,E06000044,Portsmouth,0,0
22/10/2020,utla,E08000026,Coventry,117,0
23/07/2020,utla,E06000001,Hartlepool,4,0
30/05/2020,utla,W06000010,Carmarthenshire,0,
10/05/2020,utla,E06000044,Portsmouth,0,0
21/10/2020,utla,E08000026,Coventry,127,0
22/07/2020,utla,E06000001,Hartlepool,2,0
13/01/2020,utla,E10000015,Hertfordshire,0,0
29/05/2020,utla,W06000010,Carmarthenshire,0,
04/11/2020,utla,E10000021,Northamptonshire,236,3
21/07/2020,utla,E06000001,Hartlepool,0,0
23/08/2020,utla,E09000032,Wandsworth,11,0
09/05/2020,utla,E06000044,Portsmouth,1,0
20/10/2020,utla,E08000026,Coventry,94,0
28/05/2020,utla,W06000010,Carmarthenshire,0,
20/07/2020,utla,E06000001,Hartlepool,1,0
12/01/2020,utla,E10000015,Hertfordshire,0,0
19/06/2020,utla,E06000013,North Lincolnshire,1,0
03/11/2020,utla,E10000021,Northamptonshire,131,3
08/05/2020,utla,E06000044,Portsmouth,8,0
27/05/2020,utla,W06000010,Carmarthenshire,0,
22/08/2020,utla,E09000032,Wandsworth,10,0
19/10/2020,utla,E08000026,Coventry,96,0
18/06/2020,utla,E06000013,North Lincolnshire,1,0
11/01/2020,utla,E10000015,Hertfordshire,0,0
31/08/2020,utla,W06000020,Torfaen,0,
19/07/2020,utla,E06000001,Hartlepool,1,0
07/05/2020,utla,E06000044,Portsmouth,2,0
02/11/2020,utla,E10000021,Northamptonshire,140,2
21/08/2020,utla,E09000032,Wandsworth,6,0
26/05/2020,utla,W06000010,Carmarthenshire,0,
30/08/2020,utla,W06000020,Torfaen,1,
18/07/2020,utla,E06000001,Hartlepool,2,0
17/06/2020,utla,E06000013,North Lincolnshire,0,0
18/10/2020,utla,E08000026,Coventry,91,0
21/12/2020,utla,E06000023,"Bristol, City of",102,0
25/05/2020,utla,W06000010,Carmarthenshire,0,
29/08/2020,utla,W06000020,Torfaen,0,
17/07/2020,utla,E06000001,Hartlepool,1,0
10/01/2020,utla,E10000015,Hertfordshire,0,0
06/05/2020,utla,E06000044,Portsmouth,1,0
24/05/2020,utla,W06000010,Carmarthenshire,0,
01/11/2020,utla,E10000021,Northamptonshire,167,0
28/08/2020,utla,W06000020,Torfaen,1,
16/07/2020,utla,E06000001,Hartlepool,0,0
29/10/2020,utla,E06000014,York,52,1
20/08/2020,utla,E09000032,Wandsworth,9,0
09/08/2020,utla,E06000043,Brighton and Hove,2,0
17/10/2020,utla,E08000026,Coventry,117,2
23/05/2020,utla,W06000010,Carmarthenshire,0,
27/08/2020,utla,W06000020,Torfaen,0,
13/10/2020,utla,E08000005,Rochdale,177,2
16/06/2020,utla,E06000013,North Lincolnshire,0,0
20/12/2020,utla,E06000023,"Bristol, City of",92,0
15/07/2020,utla,E06000001,Hartlepool,0,0
15/06/2020,utla,E06000013,North Lincolnshire,0,0
09/01/2020,utla,E10000015,Hertfordshire,0,0
12/10/2020,utla,E08000005,Rochdale,135,0
26/08/2020,utla,W06000020,Torfaen,0,
31/10/2020,utla,E10000021,Northamptonshire,163,0
22/05/2020,utla,W06000010,Carmarthenshire,0,
14/06/2020,utla,E06000013,North Lincolnshire,0,0
25/08/2020,utla,W06000020,Torfaen,0,
11/10/2020,utla,E08000005,Rochdale,129,1
30/10/2020,utla,E10000021,Northamptonshire,187,1
24/08/2020,utla,W06000020,Torfaen,0,
21/05/2020,utla,W06000010,Carmarthenshire,0,
23/08/2020,utla,W06000020,Torfaen,0,
29/10/2020,utla,E10000021,Northamptonshire,136,0
20/05/2020,utla,W06000010,Carmarthenshire,0,
10/10/2020,utla,E08000005,Rochdale,132,0
22/08/2020,utla,W06000020,Torfaen,0,
19/12/2020,utla,E06000023,"Bristol, City of",134,2
19/05/2020,utla,W06000010,Carmarthenshire,0,
28/10/2020,utla,E06000014,York,80,1
28/10/2020,utla,E10000021,Northamptonshire,167,3
21/08/2020,utla,W06000020,Torfaen,1,
27/10/2020,utla,E06000014,York,60,0
18/05/2020,utla,W06000010,Carmarthenshire,0,
18/12/2020,utla,E06000023,"Bristol, City of",76,2
20/08/2020,utla,W06000020,Torfaen,0,
09/10/2020,utla,E08000005,Rochdale,42,2
17/05/2020,utla,W06000010,Carmarthenshire,0,
08/01/2020,utla,E10000015,Hertfordshire,0,0
19/08/2020,utla,W06000020,Torfaen,0,
13/12/2020,utla,E09000002,Barking and Dagenham,168,0
27/10/2020,utla,E10000021,Northamptonshire,113,2
08/10/2020,utla,E08000005,Rochdale,167,1
18/08/2020,utla,W06000020,Torfaen,0,
26/10/2020,utla,E06000014,York,83,0
16/10/2020,utla,E08000026,Coventry,108,0
16/05/2020,utla,W06000010,Carmarthenshire,0,
05/05/2020,utla,E06000044,Portsmouth,2,0
12/12/2020,utla,E09000002,Barking and Dagenham,188,1
15/10/2020,utla,E08000026,Coventry,100,2
11/12/2020,utla,E09000002,Barking and Dagenham,164,5
17/08/2020,utla,W06000020,Torfaen,0,
14/10/2020,utla,E08000026,Coventry,114,0
10/12/2020,utla,E09000002,Barking and Dagenham,149,0
16/08/2020,utla,W06000020,Torfaen,0,
17/12/2020,utla,E06000023,"Bristol, City of",105,2
15/08/2020,utla,W06000020,Torfaen,0,
07/01/2020,utla,E10000015,Hertfordshire,0,0
13/06/2020,utla,E06000013,North Lincolnshire,0,0
09/12/2020,utla,E09000002,Barking and Dagenham,94,5
13/10/2020,utla,E08000026,Coventry,101,1
14/08/2020,utla,W06000020,Torfaen,0,
26/10/2020,utla,E10000021,Northamptonshire,131,0
13/08/2020,utla,W06000020,Torfaen,0,
16/12/2020,utla,E06000023,"Bristol, City of",126,2
12/06/2020,utla,E06000013,North Lincolnshire,0,0
12/08/2020,utla,W06000020,Torfaen,0,
06/01/2020,utla,E10000015,Hertfordshire,0,0
08/12/2020,utla,E09000002,Barking and Dagenham,107,6
12/10/2020,utla,E08000026,Coventry,89,0
11/08/2020,utla,W06000020,Torfaen,0,
25/10/2020,utla,E10000021,Northamptonshire,139,2
11/06/2020,utla,E06000013,North Lincolnshire,0,0
15/12/2020,utla,E06000023,"Bristol, City of",87,2
10/08/2020,utla,W06000020,Torfaen,0,
07/12/2020,utla,E09000002,Barking and Dagenham,106,1
08/08/2020,utla,E06000043,Brighton and Hove,2,0
05/01/2020,utla,E10000015,Hertfordshire,0,0
25/10/2020,utla,E06000014,York,54,0
09/08/2020,utla,W06000020,Torfaen,0,
11/10/2020,utla,E08000026,Coventry,81,3
24/10/2020,utla,E10000021,Northamptonshire,151,0
10/06/2020,utla,E06000013,North Lincolnshire,0,0
08/08/2020,utla,W06000020,Torfaen,0,
14/12/2020,utla,E06000023,"Bristol, City of",85,0
07/08/2020,utla,E06000043,Brighton and Hove,3,0
06/12/2020,utla,E09000002,Barking and Dagenham,99,0
07/08/2020,utla,W06000020,Torfaen,0,
04/01/2020,utla,E10000015,Hertfordshire,0,0
24/10/2020,utla,E06000014,York,69,1
06/08/2020,utla,W06000020,Torfaen,0,
23/10/2020,utla,E10000021,Northamptonshire,159,0
09/06/2020,utla,E06000013,North Lincolnshire,2,0
06/08/2020,utla,E06000043,Brighton and Hove,0,0
13/12/2020,utla,E06000023,"Bristol, City of",88,0
05/08/2020,utla,W06000020,Torfaen,0,
05/12/2020,utla,E09000002,Barking and Dagenham,74,2
22/10/2020,utla,E10000021,Northamptonshire,169,3
04/08/2020,utla,W06000020,Torfaen,0,
23/10/2020,utla,E06000014,York,119,0
03/01/2020,utla,E10000015,Hertfordshire,0,0
03/08/2020,utla,W06000020,Torfaen,1,
08/06/2020,utla,E06000013,North Lincolnshire,0,0
10/10/2020,utla,E08000026,Coventry,90,0
02/08/2020,utla,W06000020,Torfaen,0,
04/12/2020,utla,E09000002,Barking and Dagenham,118,1
12/12/2020,utla,E06000023,"Bristol, City of",56,2
05/08/2020,utla,E06000043,Brighton and Hove,1,0
01/08/2020,utla,W06000020,Torfaen,0,
21/10/2020,utla,E10000021,Northamptonshire,178,0
22/10/2020,utla,E06000014,York,56,0
31/07/2020,utla,W06000020,Torfaen,1,
07/06/2020,utla,E06000013,North Lincolnshire,0,0
09/10/2020,utla,E08000026,Coventry,68,0
30/07/2020,utla,W06000020,Torfaen,0,
03/12/2020,utla,E09000002,Barking and Dagenham,90,4
11/12/2020,utla,E06000023,"Bristol, City of",76,1
07/10/2020,utla,E08000005,Rochdale,144,1
04/08/2020,utla,E06000043,Brighton and Hove,1,0
20/10/2020,utla,E10000021,Northamptonshire,142,3
21/10/2020,utla,E06000014,York,142,0
29/07/2020,utla,W06000020,Torfaen,0,
14/07/2020,utla,E06000001,Hartlepool,0,0
06/10/2020,utla,E08000005,Rochdale,128,1
08/10/2020,utla,E08000026,Coventry,60,0
28/07/2020,utla,W06000020,Torfaen,0,
06/06/2020,utla,E06000013,North Lincolnshire,2,0
10/12/2020,utla,E06000023,"Bristol, City of",102,4
13/07/2020,utla,E06000001,Hartlepool,0,0
19/10/2020,utla,E10000021,Northamptonshire,140,1
27/07/2020,utla,W06000020,Torfaen,1,
05/10/2020,utla,E08000005,Rochdale,138,0
04/05/2020,utla,E06000044,Portsmouth,2,0
03/08/2020,utla,E06000043,Brighton and Hove,1,0
04/10/2020,utla,E08000005,Rochdale,221,0
12/07/2020,utla,E06000001,Hartlepool,0,0
03/05/2020,utla,E06000044,Portsmouth,6,0
26/07/2020,utla,W06000020,Torfaen,0,
11/07/2020,utla,E06000001,Hartlepool,2,0
03/10/2020,utla,E08000005,Rochdale,108,0
02/05/2020,utla,E06000044,Portsmouth,1,0
25/07/2020,utla,W06000020,Torfaen,0,
10/07/2020,utla,E06000001,Hartlepool,0,0
02/10/2020,utla,E08000005,Rochdale,68,0
01/05/2020,utla,E06000044,Portsmouth,1,0
24/07/2020,utla,W06000020,Torfaen,0,
05/06/2020,utla,E06000013,North Lincolnshire,0,0
15/05/2020,utla,W06000010,Carmarthenshire,0,
18/10/2020,utla,E10000021,Northamptonshire,127,0
02/12/2020,utla,E09000002,Barking and Dagenham,116,0
01/10/2020,utla,E08000005,Rochdale,65,1
09/07/2020,utla,E06000001,Hartlepool,0,0
23/07/2020,utla,W06000020,Torfaen,3,
01/12/2020,utla,E09000002,Barking and Dagenham,86,4
22/07/2020,utla,W06000020,Torfaen,0,
17/10/2020,utla,E10000021,Northamptonshire,84,0
30/11/2020,utla,E09000002,Barking and Dagenham,86,2
30/04/2020,utla,E06000044,Portsmouth,3,0
21/07/2020,utla,W06000020,Torfaen,1,
16/10/2020,utla,E10000021,Northamptonshire,70,1
29/04/2020,utla,E06000044,Portsmouth,6,0
30/09/2020,utla,E08000005,Rochdale,93,0
07/10/2020,utla,E08000026,Coventry,59,0
02/08/2020,utla,E06000043,Brighton and Hove,0,0
08/07/2020,utla,E06000001,Hartlepool,0,0
29/11/2020,utla,E09000002,Barking and Dagenham,67,0
20/07/2020,utla,W06000020,Torfaen,0,
07/07/2020,utla,E06000001,Hartlepool,0,0
28/11/2020,utla,E09000002,Barking and Dagenham,90,1
01/08/2020,utla,E06000043,Brighton and Hove,2,0
29/09/2020,utla,E08000005,Rochdale,41,2
28/04/2020,utla,E06000044,Portsmouth,5,0
19/07/2020,utla,W06000020,Torfaen,0,
06/07/2020,utla,E06000001,Hartlepool,0,0
27/11/2020,utla,E09000002,Barking and Dagenham,74,0
31/07/2020,utla,E06000043,Brighton and Hove,1,0
18/07/2020,utla,W06000020,Torfaen,0,
28/09/2020,utla,E08000005,Rochdale,36,0
15/10/2020,utla,E10000021,Northamptonshire,158,1
05/07/2020,utla,E06000001,Hartlepool,0,0
17/07/2020,utla,W06000020,Torfaen,0,
27/04/2020,utla,E06000044,Portsmouth,2,0
06/10/2020,utla,E08000026,Coventry,66,0
16/07/2020,utla,W06000020,Torfaen,0,
27/09/2020,utla,E08000005,Rochdale,44,0
26/04/2020,utla,E06000044,Portsmouth,8,0
05/10/2020,utla,E08000026,Coventry,76,1
15/07/2020,utla,W06000020,Torfaen,0,
26/11/2020,utla,E09000002,Barking and Dagenham,67,0
26/09/2020,utla,E08000005,Rochdale,46,0
14/07/2020,utla,W06000020,Torfaen,3,
04/10/2020,utla,E08000026,Coventry,98,0
13/07/2020,utla,W06000020,Torfaen,0,
25/09/2020,utla,E08000005,Rochdale,92,0
25/04/2020,utla,E06000044,Portsmouth,11,0
19/08/2020,utla,E09000032,Wandsworth,4,0
14/10/2020,utla,E10000021,Northamptonshire,149,1
24/04/2020,utla,E06000044,Portsmouth,11,0
18/08/2020,utla,E09000032,Wandsworth,3,0
25/11/2020,utla,E09000002,Barking and Dagenham,98,3
23/04/2020,utla,E06000044,Portsmouth,0,0
04/07/2020,utla,E06000001,Hartlepool,2,0
17/08/2020,utla,E09000032,Wandsworth,5,0
03/10/2020,utla,E08000026,Coventry,70,0
12/07/2020,utla,W06000020,Torfaen,0,
16/08/2020,utla,E09000032,Wandsworth,6,0
24/11/2020,utla,E09000002,Barking and Dagenham,50,4
03/07/2020,utla,E06000001,Hartlepool,0,0
11/07/2020,utla,W06000020,Torfaen,0,
22/04/2020,utla,E06000044,Portsmouth,1,0
13/10/2020,utla,E10000021,Northamptonshire,113,0
02/07/2020,utla,E06000001,Hartlepool,0,0
10/07/2020,utla,W06000020,Torfaen,0,
02/10/2020,utla,E08000026,Coventry,37,0
15/08/2020,utla,E09000032,Wandsworth,5,0
01/07/2020,utla,E06000001,Hartlepool,235,0
09/07/2020,utla,W06000020,Torfaen,0,
23/11/2020,utla,E09000002,Barking and Dagenham,87,0
12/10/2020,utla,E10000021,Northamptonshire,69,0
30/06/2020,utla,E06000001,Hartlepool,0,0
08/07/2020,utla,W06000020,Torfaen,0,
21/04/2020,utla,E06000044,Portsmouth,1,0
01/10/2020,utla,E08000026,Coventry,30,0
14/08/2020,utla,E09000032,Wandsworth,13,0
29/06/2020,utla,E06000001,Hartlepool,0,0
07/07/2020,utla,W06000020,Torfaen,0,
22/11/2020,utla,E09000002,Barking and Dagenham,107,0
13/08/2020,utla,E09000032,Wandsworth,0,0
06/07/2020,utla,W06000020,Torfaen,0,
11/10/2020,utla,E10000021,Northamptonshire,71,0
