AcadYear,StuNo,Active,Activedate,CreatedDate
17,1707708,Y,05/06/2018,04/06/2018
17,1707709,Y,05/06/2018,04/06/2018
17,1707710,Y,05/06/2018,04/06/2018
17,1707711,Y,05/06/2018,04/06/2018
17,1707712,Y,05/06/2018,04/06/2018
17,1707713,Y,05/06/2018,04/06/2018
17,1707714,Y,05/06/2018,04/06/2018
17,1707715,Y,05/06/2018,04/06/2018
17,1707716,Y,05/06/2018,04/06/2018
17,1707717,Y,05/06/2018,04/06/2018
17,1707718,Y,05/06/2018,04/06/2018
17,1707719,Y,05/06/2018,04/06/2018
17,1707720,Y,05/06/2018,04/06/2018
17,1707721,Y,05/06/2018,04/06/2018
17,1707722,Y,05/06/2018,04/06/2018
17,1707723,Y,05/06/2018,04/06/2018
17,1707724,Y,05/06/2018,04/06/2018
17,1707725,Y,05/06/2018,04/06/2018
17,1707726,Y,05/06/2018,04/06/2018
17,1707727,Y,05/06/2018,04/06/2018
17,1707728,Y,05/06/2018,04/06/2018
17,1707729,Y,05/06/2018,04/06/2018
17,1707730,Y,05/06/2018,04/06/2018
17,99376768,Y,05/06/2018,04/06/2018
17,1707731,Y,06/06/2018,04/06/2018
17,1707732,Y,06/06/2018,04/06/2018
17,1707733,Y,06/06/2018,04/06/2018
17,1707734,Y,06/06/2018,04/06/2018
17,1707735,Y,06/06/2018,04/06/2018
17,1707736,Y,06/06/2018,04/06/2018
17,1707737,Y,06/06/2018,04/06/2018
17,1707738,Y,06/06/2018,04/06/2018
17,1707739,Y,06/06/2018,04/06/2018
17,1707740,Y,06/06/2018,04/06/2018
17,1707741,Y,06/06/2018,04/06/2018
17,1707742,Y,06/06/2018,04/06/2018
17,1707743,Y,06/06/2018,04/06/2018
17,1707744,Y,06/06/2018,04/06/2018
17,1707745,Y,06/06/2018,04/06/2018
17,1707746,Y,06/06/2018,04/06/2018
17,1707747,Y,06/06/2018,04/06/2018
17,1707748,Y,06/06/2018,04/06/2018
17,1707749,Y,06/06/2018,04/06/2018
17,1707750,Y,06/06/2018,04/06/2018
17,1707751,Y,06/06/2018,04/06/2018
17,1707752,Y,06/06/2018,04/06/2018
17,1707753,Y,06/06/2018,04/06/2018
17,1707754,Y,06/06/2018,04/06/2018
17,1707755,Y,06/06/2018,04/06/2018
17,1707781,Y,06/06/2018,05/06/2018
17,1707079,Y,07/06/2018,20/09/2017
17,1707700,Y,07/06/2018,06/06/2018
17,1707759,Y,07/06/2018,05/06/2018
17,1707761,Y,07/06/2018,05/06/2018
17,1707762,Y,07/06/2018,05/06/2018
17,1707763,Y,07/06/2018,05/06/2018
17,1707764,Y,07/06/2018,05/06/2018
17,1707765,Y,07/06/2018,05/06/2018
17,1707766,Y,07/06/2018,05/06/2018
17,1707767,Y,07/06/2018,05/06/2018
17,1707768,Y,07/06/2018,05/06/2018
17,1707769,Y,07/06/2018,05/06/2018
17,1707771,Y,07/06/2018,05/06/2018
17,1707772,Y,07/06/2018,05/06/2018
17,1707773,Y,07/06/2018,05/06/2018
17,1707774,Y,07/06/2018,05/06/2018
17,1707775,Y,07/06/2018,05/06/2018
17,1707777,Y,07/06/2018,05/06/2018
17,1707778,Y,07/06/2018,05/06/2018
17,1707779,Y,07/06/2018,05/06/2018
17,1707780,Y,07/06/2018,05/06/2018
17,1707782,Y,07/06/2018,05/06/2018
17,1707783,Y,07/06/2018,05/06/2018
17,1707784,Y,07/06/2018,05/06/2018
17,1707785,Y,07/06/2018,05/06/2018
17,1707786,Y,07/06/2018,05/06/2018
17,1707787,Y,07/06/2018,05/06/2018
17,1707788,Y,07/06/2018,05/06/2018
17,1707789,Y,07/06/2018,05/06/2018
17,1707790,Y,07/06/2018,05/06/2018
17,1707791,Y,07/06/2018,05/06/2018
17,1707792,Y,07/06/2018,06/06/2018
17,1704920,y,08/06/2018,30/07/2018
17,1707144,Y,09/06/2018,02/01/2018
17,1707699,Y,13/06/2018,06/06/2018
17,1707800,Y,19/06/2018,18/06/2018
17,1707801,Y,19/06/2018,18/06/2018
17,1707802,Y,19/06/2018,18/06/2018
17,1707803,Y,19/06/2018,18/06/2018
17,1707804,Y,19/06/2018,18/06/2018
17,1707805,Y,19/06/2018,18/06/2018
17,1707806,Y,19/06/2018,18/06/2018
17,1707807,Y,19/06/2018,18/06/2018
17,1707808,Y,19/06/2018,18/06/2018
17,1707809,Y,19/06/2018,18/06/2018
17,1707810,Y,19/06/2018,18/06/2018
17,1707811,Y,19/06/2018,18/06/2018
17,1707812,Y,19/06/2018,18/06/2018
17,1707813,Y,19/06/2018,18/06/2018
17,1707814,Y,19/06/2018,18/06/2018
17,1707815,Y,19/06/2018,18/06/2018
17,1707816,Y,19/06/2018,18/06/2018
17,1707817,Y,19/06/2018,18/06/2018
17,1707818,Y,19/06/2018,18/06/2018
17,1707820,Y,19/06/2018,18/06/2018
17,1707821,Y,19/06/2018,18/06/2018
17,1707822,Y,19/06/2018,18/06/2018
17,1707823,Y,19/06/2018,18/06/2018
17,1707824,Y,19/06/2018,18/06/2018
17,1707825,Y,19/06/2018,18/06/2018
17,1707826,Y,19/06/2018,18/06/2018
17,1707827,Y,19/06/2018,18/06/2018
17,1707828,Y,19/06/2018,18/06/2018
17,1707829,Y,19/06/2018,18/06/2018
17,1707830,Y,19/06/2018,18/06/2018
17,1707831,Y,19/06/2018,18/06/2018
17,1707832,Y,19/06/2018,18/06/2018
17,1707833,Y,19/06/2018,18/06/2018
17,1707834,Y,19/06/2018,18/06/2018
17,1707835,Y,19/06/2018,18/06/2018
17,1707836,Y,19/06/2018,18/06/2018
17,1707837,Y,19/06/2018,18/06/2018
17,1707838,Y,19/06/2018,18/06/2018
17,1707632,Y,20/06/2018,22/05/2018
17,1707638,Y,20/06/2018,22/05/2018
17,1707702,Y,20/06/2018,06/06/2018
17,1707839,Y,20/06/2018,19/06/2018
17,1707691,Y,21/06/2018,29/05/2018
17,1705871,Y,22/06/2018,04/09/2017
17,1707375,Y,22/06/2018,31/01/2018
17,1707693,Y,22/06/2018,29/05/2018
17,1805985,Y,23/06/2018,22/06/2018
17,1707853,Y,28/06/2018,26/06/2018
17,1707854,Y,28/06/2018,26/06/2018
17,1707855,Y,28/06/2018,26/06/2018
17,1707856,Y,28/06/2018,26/06/2018
17,1707857,Y,28/06/2018,26/06/2018
17,1707858,Y,28/06/2018,26/06/2018
17,1707859,Y,28/06/2018,26/06/2018
17,1707860,Y,28/06/2018,26/06/2018
17,1707861,Y,28/06/2018,26/06/2018
17,1707862,Y,28/06/2018,26/06/2018
17,1707863,Y,28/06/2018,26/06/2018
17,1707864,Y,28/06/2018,26/06/2018
17,1707865,Y,28/06/2018,26/06/2018
17,1707866,Y,28/06/2018,26/06/2018
17,1707867,Y,28/06/2018,26/06/2018
17,1707868,Y,28/06/2018,26/06/2018
17,1707869,Y,28/06/2018,26/06/2018
17,1707870,Y,29/06/2018,28/06/2018
17,1707689,Y,30/06/2018,29/05/2018
17,1401164,Y,02/07/2018,26/02/2018
17,1706921,Y,02/07/2018,30/08/2017
17,1801145,Y,02/07/2018,22/06/2018
17,1805918,Y,02/07/2018,22/06/2018
17,1805919,Y,02/07/2018,22/06/2018
17,1805538,Y,09/07/2018,22/06/2018
17,1806242,Y,09/07/2018,22/06/2018
17,1707628,Y,23/07/2018,22/05/2018
17,1707692,Y,27/07/2018,29/05/2018
17,1707630,Y,28/07/2018,22/05/2018
17,406042,Y,29/07/2018,03/04/2018
17,1707690,Y,31/07/2018,29/05/2018
17,1707535,Y,05/08/2018,31/07/2018
17,1805928,Y,06/08/2018,20/07/2018
17,1806156,Y,06/08/2018,20/07/2018
17,1806167,Y,06/08/2018,20/07/2018
17,1806253,Y,06/08/2018,20/07/2018
17,1706304,Y,20/08/2018,06/09/2017
17,1805539,Y,05/10/2018,01/08/2018
17,1703529,Y,13/11/2018,08/11/2018
17,1707482,Y,16/11/2018,31/07/2018
17,1707565,Y,04/12/2018,03/04/2018
17,1706784,Y,05/06/2019,04/09/2017
17,1706845,Y,05/06/2019,14/08/2017
17,1707756,Y,10/09/2019,06/06/2018
17,105061,,,05/09/2017
17,203039,,,06/09/2018
17,306404,,,05/09/2017
17,405978,,,20/09/2017
17,501422,,,06/09/2018
17,506738,,,30/08/2017
17,601920,,,29/05/2018
17,606202,,,08/01/2018
17,706470,,,06/09/2018
17,1106137,,,06/09/2017
17,1503684,,,25/08/2017
17,1606956,,,06/09/2017
17,1608067,,,05/09/2017
17,1700423,,,22/08/2017
17,1700523,,,22/08/2017
17,1701353,,,24/08/2017
17,1701396,,,24/08/2017
17,1701997,,,31/08/2017
17,1703810,,,21/09/2017
17,1704660,,,07/09/2017
17,1704752,,,31/08/2017
17,1704759,,,17/09/2018
17,1704922,,,07/09/2017
17,1705268,,,31/08/2017
17,1705789,,,29/08/2017
17,1706072,,,21/08/2017
17,1706120,,,04/09/2017
17,1706120,,,04/09/2017
17,1706310,,,06/09/2017
17,1706484,,,11/09/2017
17,1706534,,,11/09/2017
17,1706567,,,24/08/2017
17,1706579,,,31/08/2017
17,1706678,,,02/01/2018
17,1706684,,,04/09/2017
17,1706689,,,11/09/2017
17,1706763,,,04/09/2017
17,1706829,,,22/08/2017
17,1706916,,,30/08/2017
17,1706952,,,13/09/2017
17,1706957,,,07/09/2017
17,1706969,,,11/09/2017
17,1706988,,,12/09/2017
17,1707006,,,06/09/2017
17,1707028,,,11/09/2017
17,1707031,,,11/09/2017
17,1707032,,,11/09/2017
17,1707039,,,12/09/2017
17,1707043,,,25/09/2017
17,1707063,,,13/09/2017
17,1707074,,,20/09/2017
17,1707121,,,27/09/2017
17,1707139,,,12/01/2018
17,1707160,,,18/10/2017
17,1707162,,,18/10/2017
17,1707164,,,18/10/2017
17,1707166,,,18/10/2017
17,1707167,,,18/10/2017
17,1707169,,,18/10/2017
17,1707171,,,18/10/2017
17,1707175,,,11/10/2017
17,1707181,,,12/10/2017
17,1707204,,,18/10/2017
17,1707225,,,26/10/2017
17,1707227,,,26/10/2017
17,1707228,,,26/10/2017
17,1707229,,,26/10/2017
17,1707230,,,26/10/2017
17,1707231,,,26/10/2017
17,1707233,,,26/10/2017
17,1707238,,,30/10/2017
17,1707241,,,30/10/2017
17,1707250,,,30/10/2017
17,1707251,,,30/10/2017
17,1707255,,,30/10/2017
17,1707259,,,30/10/2017
17,1707277,,,31/10/2017
17,1707278,,,31/10/2017
17,1707279,,,31/10/2017
17,1707280,,,31/10/2017
17,1707281,,,31/10/2017
17,1707282,,,31/10/2017
17,1707283,,,31/10/2017
17,1707284,,,31/10/2017
17,1707285,,,31/10/2017
17,1707287,,,31/10/2017
17,1707289,,,27/11/2017
17,1707290,,,27/11/2017
17,1707291,,,27/11/2017
17,1707292,,,27/11/2017
17,1707293,,,27/11/2017
17,1707294,,,27/11/2017
17,1707296,,,27/11/2017
17,1707301,,,27/11/2017
17,1707320,,,20/12/2017
17,1707324,,,20/12/2017
17,1707327,,,27/11/2017
17,1707333,,,18/01/2018
17,1707361,,,20/12/2017
17,1707364,,,08/02/2018
17,1707365,,,08/02/2018
17,1707366,,,08/02/2018
17,1707367,,,08/02/2018
17,1707392,,,09/01/2018
17,1707396,,,22/01/2018
17,1707402,,,22/01/2018
17,1707403,,,22/01/2018
17,1707404,,,22/01/2018
17,1707406,,,22/01/2018
17,1707407,,,22/01/2018
17,1707408,,,22/01/2018
17,1707409,,,22/01/2018
17,1707410,,,22/01/2018
17,1707412,,,22/01/2018
17,1707417,,,30/01/2018
17,1707417,,,30/01/2018
17,1707440,,,22/01/2018
17,1707464,,,23/03/2018
17,1707466,,,23/03/2018
17,1707474,,,28/03/2018
17,1707476,,,28/03/2018
17,1707479,,,31/07/2018
17,1707480,,,31/07/2018
17,1707481,,,31/07/2018
17,1707483,,,31/07/2018
17,1707484,,,31/07/2018
17,1707485,,,31/07/2018
17,1707488,,,23/03/2018
17,1707489,,,23/03/2018
17,1707502,,,23/03/2018
17,1707509,,,23/03/2018
17,1707534,,,31/07/2018
17,1707536,,,31/07/2018
17,1707537,,,31/07/2018
17,1707538,,,31/07/2018
17,1707539,,,07/03/2018
17,1707551,,,16/04/2018
17,1707551,,,16/04/2018
17,1707566,,,17/04/2018
17,1707569,,,17/04/2018
17,1707623,,,09/05/2018
17,1707627,,,22/05/2018
17,1707629,,,22/05/2018
17,1707631,,,22/05/2018
17,1707633,,,22/05/2018
17,1707634,,,22/05/2018
17,1707635,,,22/05/2018
17,1707639,,,22/05/2018
17,1707640,,,22/05/2018
17,1707685,,,29/05/2018
17,1707697,,,06/06/2018
17,1707698,,,06/06/2018
17,1707701,,,06/06/2018
17,1707760,,,05/06/2018
17,1707794,,,15/06/2018
17,1707795,,,15/06/2018
17,1707796,,,15/06/2018
17,1707797,,,15/06/2018
17,1707798,,,15/06/2018
17,1707799,,,15/06/2018
17,1707843,,,31/07/2018
17,1707871,,,24/07/2018
17,1805917,,,22/06/2018
17,98D02666,,,18/09/2017
18,1707317,Y,21/08/2018,16/08/2018
18,1805579,Y,21/08/2018,16/08/2018
18,1806023,Y,21/08/2018,16/08/2018
18,1806321,Y,21/08/2018,16/08/2018
18,1806636,Y,21/08/2018,20/08/2018
18,1806731,Y,22/08/2018,21/08/2018
18,1803461,Y,29/08/2018,28/08/2018
18,1803611,Y,29/08/2018,28/08/2018
18,1805693,Y,29/08/2018,28/08/2018
18,1805810,Y,29/08/2018,28/08/2018
18,1805942,Y,29/08/2018,28/08/2018
18,1806071,Y,29/08/2018,28/08/2018
18,104924,Y,30/08/2018,28/08/2018
18,1301096,Y,30/08/2018,28/08/2018
18,1701930,Y,30/08/2018,28/08/2018
18,1702932,Y,30/08/2018,29/08/2018
18,1703397,Y,30/08/2018,28/08/2018
18,1706159,Y,30/08/2018,29/08/2018
18,1706556,Y,30/08/2018,28/08/2018
18,1800020,Y,30/08/2018,28/08/2018
18,1800159,Y,30/08/2018,29/08/2018
18,1800504,Y,30/08/2018,28/08/2018
18,1800593,Y,30/08/2018,28/08/2018
18,1800628,Y,30/08/2018,28/08/2018
18,1800628,Y,30/08/2018,28/08/2018
18,1800905,Y,30/08/2018,29/08/2018
18,1800938,Y,30/08/2018,29/08/2018
18,1801159,Y,30/08/2018,28/08/2018
18,1801289,Y,30/08/2018,29/08/2018
18,1801443,Y,30/08/2018,28/08/2018
18,1801645,Y,30/08/2018,29/08/2018
18,1801661,Y,30/08/2018,29/08/2018
18,1801966,Y,30/08/2018,28/08/2018
18,1802500,Y,30/08/2018,28/08/2018
18,1802682,Y,30/08/2018,29/08/2018
18,1802696,Y,30/08/2018,28/08/2018
18,1803250,Y,30/08/2018,28/08/2018
18,1804006,Y,30/08/2018,29/08/2018
18,1804242,Y,30/08/2018,29/08/2018
18,1804406,Y,30/08/2018,30/08/2018
18,1804802,Y,30/08/2018,29/08/2018
18,1804817,Y,30/08/2018,29/08/2018
18,1805865,Y,30/08/2018,29/08/2018
18,1806145,Y,30/08/2018,30/08/2018
18,1806157,Y,30/08/2018,29/08/2018
18,1806658,Y,30/08/2018,30/08/2018
18,1806799,Y,30/08/2018,28/08/2018
18,203751,Y,31/08/2018,30/08/2018
18,1402176,Y,31/08/2018,28/08/2018
18,1503643,Y,31/08/2018,28/08/2018
18,1700593,Y,31/08/2018,30/08/2018
18,1701871,Y,31/08/2018,28/08/2018
18,1702032,Y,31/08/2018,30/08/2018
18,1705326,Y,31/08/2018,30/08/2018
18,1706081,Y,31/08/2018,28/08/2018
18,1800052,Y,31/08/2018,28/08/2018
18,1800086,Y,31/08/2018,30/08/2018
18,1800185,Y,31/08/2018,30/08/2018
18,1800253,Y,31/08/2018,29/08/2018
18,1800348,Y,31/08/2018,28/08/2018
18,1800691,Y,31/08/2018,28/08/2018
18,1800761,Y,31/08/2018,30/08/2018
18,1800825,Y,31/08/2018,30/08/2018
18,1800836,Y,31/08/2018,30/08/2018
18,1800847,Y,31/08/2018,30/08/2018
18,1800946,Y,31/08/2018,28/08/2018
18,1801257,Y,31/08/2018,30/08/2018
18,1801522,Y,31/08/2018,30/08/2018
18,1801563,Y,31/08/2018,28/08/2018
18,1801782,Y,31/08/2018,28/08/2018
18,1802408,Y,31/08/2018,30/08/2018
18,1802924,Y,31/08/2018,30/08/2018
18,1802986,Y,31/08/2018,30/08/2018
18,1803110,Y,31/08/2018,30/08/2018
18,1803198,Y,31/08/2018,30/08/2018
18,1803214,Y,31/08/2018,28/08/2018
18,1803671,Y,31/08/2018,29/08/2018
18,1804099,Y,31/08/2018,30/08/2018
18,1804113,Y,31/08/2018,30/08/2018
18,1804179,Y,31/08/2018,30/08/2018
18,1804636,Y,31/08/2018,29/08/2018
18,1804666,Y,31/08/2018,28/08/2018
18,1804667,Y,31/08/2018,28/08/2018
18,1804669,Y,31/08/2018,30/08/2018
18,1804753,Y,31/08/2018,28/08/2018
18,1804908,Y,31/08/2018,28/08/2018
18,1805004,Y,31/08/2018,30/08/2018
18,1805009,Y,31/08/2018,30/08/2018
18,1805216,Y,31/08/2018,28/08/2018
18,1805593,Y,31/08/2018,29/08/2018
18,1805667,Y,31/08/2018,30/08/2018
18,1805720,Y,31/08/2018,28/08/2018
18,1805989,Y,31/08/2018,30/08/2018
18,1806020,Y,31/08/2018,28/08/2018
18,1806083,Y,31/08/2018,29/08/2018
18,1806286,Y,31/08/2018,30/08/2018
18,1806307,Y,31/08/2018,30/08/2018
18,1806397,Y,31/08/2018,30/08/2018
18,1806445,Y,31/08/2018,28/08/2018
18,1806459,Y,31/08/2018,29/08/2018
18,1407766,Y,01/09/2018,31/08/2018
18,1602936,Y,01/09/2018,30/08/2018
18,1700474,Y,01/09/2018,30/08/2018
18,1701375,Y,01/09/2018,30/08/2018
18,1701411,Y,01/09/2018,29/08/2018
18,1702909,Y,01/09/2018,28/08/2018
18,1703024,Y,01/09/2018,31/08/2018
18,1703545,Y,01/09/2018,28/08/2018
18,1800054,Y,01/09/2018,30/08/2018
18,1800212,Y,01/09/2018,28/08/2018
18,1800226,Y,01/09/2018,30/08/2018
18,1800382,Y,01/09/2018,28/08/2018
18,1800396,Y,01/09/2018,30/08/2018
18,1800451,Y,01/09/2018,28/08/2018
18,1800479,Y,01/09/2018,31/08/2018
18,1800481,Y,01/09/2018,31/08/2018
18,1800554,Y,01/09/2018,29/08/2018
18,1800677,Y,01/09/2018,30/08/2018
18,1800695,Y,01/09/2018,29/08/2018
18,1800749,Y,01/09/2018,31/08/2018
18,1800941,Y,01/09/2018,28/08/2018
18,1801089,Y,01/09/2018,29/08/2018
18,1801205,Y,01/09/2018,28/08/2018
18,1801225,Y,01/09/2018,28/08/2018
18,1801300,Y,01/09/2018,28/08/2018
18,1801328,Y,01/09/2018,30/08/2018
18,1801959,Y,01/09/2018,31/08/2018
18,1802091,Y,01/09/2018,28/08/2018
18,1802425,Y,01/09/2018,31/08/2018
18,1802521,Y,01/09/2018,28/08/2018
18,1802938,Y,01/09/2018,28/08/2018
18,1803125,Y,01/09/2018,28/08/2018
18,1803227,Y,01/09/2018,30/08/2018
18,1803506,Y,01/09/2018,28/08/2018
18,1803567,Y,01/09/2018,31/08/2018
18,1804153,Y,01/09/2018,31/08/2018
18,1804431,Y,01/09/2018,31/08/2018
18,1804581,Y,01/09/2018,30/08/2018
18,1804638,Y,01/09/2018,31/08/2018
18,1804808,Y,01/09/2018,28/08/2018
18,1805626,Y,01/09/2018,31/08/2018
18,1805682,Y,01/09/2018,28/08/2018
18,1805783,Y,01/09/2018,30/08/2018
18,1805827,Y,01/09/2018,28/08/2018
18,1805930,Y,01/09/2018,28/08/2018
18,1806409,Y,01/09/2018,28/08/2018
18,1507771,Y,02/09/2018,31/08/2018
18,1602309,Y,02/09/2018,30/08/2018
18,1700427,Y,02/09/2018,28/08/2018
18,1700521,Y,02/09/2018,29/08/2018
18,1704346,Y,02/09/2018,28/08/2018
18,1705097,Y,02/09/2018,29/08/2018
18,1800034,Y,02/09/2018,31/08/2018
18,1800567,Y,02/09/2018,31/08/2018
18,1801010,Y,02/09/2018,30/08/2018
18,1801071,Y,02/09/2018,28/08/2018
18,1801124,Y,02/09/2018,31/08/2018
18,1801269,Y,02/09/2018,28/08/2018
18,1801760,Y,02/09/2018,30/08/2018
18,1801811,Y,02/09/2018,28/08/2018
18,1801956,Y,02/09/2018,29/08/2018
18,1802366,Y,02/09/2018,28/08/2018
18,1802449,Y,02/09/2018,30/08/2018
18,1802542,Y,02/09/2018,28/08/2018
18,1802693,Y,02/09/2018,28/08/2018
18,1802927,Y,02/09/2018,29/08/2018
18,1802988,Y,02/09/2018,31/08/2018
18,1803137,Y,02/09/2018,30/08/2018
18,1803288,Y,02/09/2018,30/08/2018
18,1803297,Y,02/09/2018,30/08/2018
18,1803552,Y,02/09/2018,31/08/2018
18,1803623,Y,02/09/2018,30/08/2018
18,1803932,Y,02/09/2018,28/08/2018
18,1804120,Y,02/09/2018,28/08/2018
18,1804244,Y,02/09/2018,28/08/2018
18,1804368,Y,02/09/2018,28/08/2018
18,1804475,Y,02/09/2018,30/08/2018
18,1804475,Y,02/09/2018,30/08/2018
18,1804905,Y,02/09/2018,28/08/2018
18,1805469,Y,02/09/2018,29/08/2018
18,1805795,Y,02/09/2018,30/08/2018
18,1806054,Y,02/09/2018,28/08/2018
18,1806179,Y,02/09/2018,29/08/2018
18,1806611,Y,02/09/2018,31/08/2018
18,1806659,Y,02/09/2018,30/08/2018
18,1501146,Y,03/09/2018,28/08/2018
18,1505600,Y,03/09/2018,28/08/2018
18,1604446,Y,03/09/2018,29/08/2018
18,1702669,Y,03/09/2018,30/08/2018
18,1703155,Y,03/09/2018,29/08/2018
18,1704841,Y,03/09/2018,28/08/2018
18,1705833,Y,03/09/2018,31/08/2018
18,1800006,Y,03/09/2018,28/08/2018
18,1800014,Y,03/09/2018,28/08/2018
18,1800174,Y,03/09/2018,31/08/2018
18,1800232,Y,03/09/2018,28/08/2018
18,1800332,Y,03/09/2018,29/08/2018
18,1800353,Y,03/09/2018,28/08/2018
18,1800420,Y,03/09/2018,28/08/2018
18,1800423,Y,03/09/2018,29/08/2018
18,1800447,Y,03/09/2018,28/08/2018
18,1800575,Y,03/09/2018,28/08/2018
18,1800596,Y,03/09/2018,28/08/2018
18,1800630,Y,03/09/2018,28/08/2018
18,1800630,Y,03/09/2018,28/08/2018
18,1800637,Y,03/09/2018,29/08/2018
18,1800750,Y,03/09/2018,28/08/2018
18,1800758,Y,03/09/2018,30/08/2018
18,1800766,Y,03/09/2018,29/08/2018
18,1800910,Y,03/09/2018,28/08/2018
18,1800991,Y,03/09/2018,29/08/2018
18,1801004,Y,03/09/2018,30/08/2018
18,1801041,Y,03/09/2018,31/08/2018
18,1801216,Y,03/09/2018,28/08/2018
18,1801243,Y,03/09/2018,28/08/2018
18,1801268,Y,03/09/2018,28/08/2018
18,1801288,Y,03/09/2018,28/08/2018
18,1801423,Y,03/09/2018,30/08/2018
18,1801508,Y,03/09/2018,30/08/2018
18,1801613,Y,03/09/2018,29/08/2018
18,1801876,Y,03/09/2018,29/08/2018
18,1801876,Y,03/09/2018,29/08/2018
18,1801958,Y,03/09/2018,28/08/2018
18,1802092,Y,03/09/2018,28/08/2018
18,1802097,Y,03/09/2018,28/08/2018
18,1802097,Y,03/09/2018,28/08/2018
18,1802337,Y,03/09/2018,30/08/2018
18,1802391,Y,03/09/2018,28/08/2018
18,1802652,Y,03/09/2018,29/08/2018
18,1802745,Y,03/09/2018,29/08/2018
18,1803147,Y,03/09/2018,29/08/2018
18,1803226,Y,03/09/2018,31/08/2018
18,1803275,Y,03/09/2018,28/08/2018
18,1803278,Y,03/09/2018,28/08/2018
18,1803282,Y,03/09/2018,28/08/2018
18,1803355,Y,03/09/2018,30/08/2018
18,1803403,Y,03/09/2018,28/08/2018
18,1803405,Y,03/09/2018,29/08/2018
18,1803486,Y,03/09/2018,31/08/2018
18,1803536,Y,03/09/2018,28/08/2018
18,1803563,Y,03/09/2018,31/08/2018
18,1803631,Y,03/09/2018,29/08/2018
18,1803736,Y,03/09/2018,30/08/2018
18,1803784,Y,03/09/2018,29/08/2018
18,1803873,Y,03/09/2018,28/08/2018
18,1804188,Y,03/09/2018,28/08/2018
18,1804260,Y,03/09/2018,30/08/2018
18,1804550,Y,03/09/2018,29/08/2018
18,1804582,Y,03/09/2018,29/08/2018
18,1804605,Y,03/09/2018,29/08/2018
18,1804789,Y,03/09/2018,28/08/2018
18,1804826,Y,03/09/2018,28/08/2018
18,1804877,Y,03/09/2018,31/08/2018
18,1805010,Y,03/09/2018,28/08/2018
18,1805148,Y,03/09/2018,29/08/2018
18,1805189,Y,03/09/2018,28/08/2018
18,1805281,Y,03/09/2018,30/08/2018
18,1805321,Y,03/09/2018,29/08/2018
18,1805454,Y,03/09/2018,31/08/2018
18,1805753,Y,03/09/2018,28/08/2018
18,1805791,Y,03/09/2018,29/08/2018
18,1805821,Y,03/09/2018,28/08/2018
18,1805993,Y,03/09/2018,28/08/2018
18,1806158,Y,03/09/2018,29/08/2018
18,1806187,Y,03/09/2018,28/08/2018
18,1806243,Y,03/09/2018,28/08/2018
18,1806244,Y,03/09/2018,31/08/2018
18,1806433,Y,03/09/2018,30/08/2018
18,1806657,Y,03/09/2018,28/08/2018
18,1806801,Y,03/09/2018,28/08/2018
18,1404233,Y,04/09/2018,28/08/2018
18,1502834,Y,04/09/2018,31/08/2018
18,1600552,Y,04/09/2018,28/08/2018
18,1701112,Y,04/09/2018,28/08/2018
18,1703890,Y,04/09/2018,28/08/2018
18,1704233,Y,04/09/2018,28/08/2018
18,1704276,Y,04/09/2018,03/09/2018
18,1705942,Y,04/09/2018,03/09/2018
18,1800018,Y,04/09/2018,28/08/2018
18,1800134,Y,04/09/2018,29/08/2018
18,1800156,Y,04/09/2018,31/08/2018
18,1800227,Y,04/09/2018,31/08/2018
18,1800272,Y,04/09/2018,03/09/2018
18,1800287,Y,04/09/2018,29/08/2018
18,1800373,Y,04/09/2018,31/08/2018
18,1800848,Y,04/09/2018,30/08/2018
18,1800871,Y,04/09/2018,29/08/2018
18,1800885,Y,04/09/2018,31/08/2018
18,1801217,Y,04/09/2018,31/08/2018
18,1801375,Y,04/09/2018,30/08/2018
18,1801606,Y,04/09/2018,31/08/2018
18,1801625,Y,04/09/2018,31/08/2018
18,1801630,Y,04/09/2018,29/08/2018
18,1801638,Y,04/09/2018,31/08/2018
18,1801640,Y,04/09/2018,30/08/2018
18,1801672,Y,04/09/2018,30/08/2018
18,1801725,Y,04/09/2018,30/08/2018
18,1801823,Y,04/09/2018,28/08/2018
18,1801864,Y,04/09/2018,30/08/2018
18,1801874,Y,04/09/2018,28/08/2018
18,1801952,Y,04/09/2018,29/08/2018
18,1802016,Y,04/09/2018,28/08/2018
18,1802022,Y,04/09/2018,29/08/2018
18,1802064,Y,04/09/2018,28/08/2018
18,1802238,Y,04/09/2018,29/08/2018
18,1802247,Y,04/09/2018,03/09/2018
18,1802346,Y,04/09/2018,28/08/2018
18,1802640,Y,04/09/2018,28/08/2018
18,1802800,Y,04/09/2018,29/08/2018
18,1802932,Y,04/09/2018,28/08/2018
18,1803179,Y,04/09/2018,28/08/2018
18,1803345,Y,04/09/2018,29/08/2018
18,1803417,Y,04/09/2018,31/08/2018
18,1803667,Y,04/09/2018,28/08/2018
18,1803689,Y,04/09/2018,28/08/2018
18,1803793,Y,04/09/2018,29/08/2018
18,1803806,Y,04/09/2018,28/08/2018
18,1803832,Y,04/09/2018,28/08/2018
18,1803958,Y,04/09/2018,30/08/2018
18,1803974,Y,04/09/2018,28/08/2018
18,1804259,Y,04/09/2018,29/08/2018
18,1804456,Y,04/09/2018,28/08/2018
18,1804654,Y,04/09/2018,30/08/2018
18,1804701,Y,04/09/2018,30/08/2018
18,1804711,Y,04/09/2018,03/09/2018
