AcadYear,StuNo,Active,Activedate,CreatedDate
18,1806749,,,11/09/2018
18,0203723,Y,09/10/2018,11/09/2018
18,1803883,Y,14/09/2018,11/09/2018
18,1803210,Y,20/09/2018,11/09/2018
18,1806047,Y,17/09/2018,11/09/2018
18,1302172,Y,12/09/2018,11/09/2018
18,1802996,Y,13/09/2018,11/09/2018
18,1806887,Y,12/09/2018,11/09/2018
18,1801068,Y,12/09/2018,11/09/2018
18,1804365,Y,17/09/2018,11/09/2018
18,1801837,Y,23/09/2018,11/09/2018
18,1806046,Y,13/09/2018,11/09/2018
18,1805394,Y,17/09/2018,11/09/2018
18,1804177,Y,14/09/2018,11/09/2018
18,1507553,Y,12/09/2018,11/09/2018
18,1806898,Y,12/09/2018,11/09/2018
18,1806900,Y,17/09/2018,11/09/2018
18,1806901,Y,14/09/2018,11/09/2018
18,1806902,Y,12/09/2018,11/09/2018
18,1806903,Y,14/09/2018,11/09/2018
18,1806905,Y,13/09/2018,11/09/2018
18,1402621,Y,12/09/2018,11/09/2018
18,1806908,Y,12/09/2018,11/09/2018
18,1402706,Y,15/10/2018,11/09/2018
18,1806899,Y,14/09/2018,11/09/2018
18,1803299,Y,13/09/2018,11/09/2018
18,1805894,Y,24/09/2018,11/09/2018
18,1806906,Y,14/09/2018,11/09/2018
18,1802717,Y,14/09/2018,11/09/2018
18,1806892,Y,14/09/2018,11/09/2018
18,1806907,Y,12/09/2018,11/09/2018
18,1803819,Y,14/09/2018,11/09/2018
18,1806909,Y,14/09/2018,11/09/2018
18,1502793,Y,14/09/2018,11/09/2018
18,1806424,Y,12/09/2018,11/09/2018
18,1805588,Y,14/09/2018,11/09/2018
18,1802875,Y,13/09/2018,11/09/2018
18,0906170,Y,21/08/2019,12/09/2018
18,1806713,Y,18/04/2019,12/09/2018
18,1806714,Y,20/09/2018,12/09/2018
18,1806894,,,12/09/2018
18,1806893,Y,23/01/2019,12/09/2018
18,1806719,Y,29/09/2018,12/09/2018
18,1806739,,,12/09/2018
18,1806925,Y,20/09/2018,12/09/2018
18,1806722,Y,08/11/2018,12/09/2018
18,1806897,,,12/09/2018
18,0605053,Y,13/09/2018,12/09/2018
18,1806742,,,12/09/2018
18,1806700,Y,09/11/2018,12/09/2018
18,1805771,Y,13/09/2018,12/09/2018
18,1806699,Y,24/09/2018,12/09/2018
18,1806715,Y,17/09/2018,12/09/2018
18,1806740,Y,27/11/2018,12/09/2018
18,1806710,Y,12/06/2019,12/09/2018
18,1805858,Y,19/09/2018,13/09/2018
18,1800581,Y,18/09/2018,13/09/2018
18,1806927,Y,21/09/2018,13/09/2018
18,1805858,Y,19/09/2018,13/09/2018
18,1806366,Y,17/09/2018,13/09/2018
18,1801985,Y,14/09/2018,13/09/2018
18,1806663,Y,25/09/2018,13/09/2018
18,1805368,Y,18/09/2018,13/09/2018
18,1701420,Y,15/09/2018,13/09/2018
18,1805707,Y,14/09/2018,13/09/2018
18,1806911,Y,18/09/2018,13/09/2018
18,1803285,Y,17/09/2018,13/09/2018
18,1801311,Y,14/09/2018,13/09/2018
18,1800128,Y,14/09/2018,13/09/2018
18,1806877,Y,15/09/2018,13/09/2018
18,1805924,Y,14/09/2018,13/09/2018
18,1805902,Y,14/09/2018,13/09/2018
18,1805326,Y,23/09/2018,13/09/2018
18,1805368,Y,18/09/2018,13/09/2018
18,1801275,Y,22/09/2018,13/09/2018
18,1802047,Y,23/09/2018,13/09/2018
18,1803799,Y,23/09/2018,13/09/2018
18,1802225,Y,14/09/2018,13/09/2018
18,1803599,Y,14/09/2018,13/09/2018
18,1804867,Y,19/09/2018,13/09/2018
18,1805400,Y,16/09/2018,13/09/2018
18,1803762,Y,14/09/2018,13/09/2018
18,1801069,Y,19/09/2018,13/09/2018
18,1805822,Y,19/09/2018,13/09/2018
18,1706452,Y,14/09/2018,13/09/2018
18,1806846,Y,25/09/2018,14/09/2018
18,1805983,Y,18/09/2018,14/09/2018
18,1806164,Y,20/11/2018,14/09/2018
18,1806673,Y,26/09/2018,14/09/2018
18,1806926,Y,02/10/2018,14/09/2018
18,1806885,Y,26/09/2018,14/09/2018
18,1806846,Y,25/09/2018,14/09/2018
18,1803169,Y,17/09/2018,14/09/2018
18,1806753,Y,26/09/2018,14/09/2018
18,1806677,Y,20/09/2018,14/09/2018
18,1806926,Y,02/10/2018,14/09/2018
18,1806885,Y,26/09/2018,14/09/2018
18,1805946,Y,18/09/2018,14/09/2018
18,1806725,Y,21/09/2018,14/09/2018
18,1806845,Y,21/09/2018,14/09/2018
18,1806752,Y,09/10/2018,14/09/2018
18,1806923,Y,02/10/2018,14/09/2018
18,1806844,Y,16/09/2018,14/09/2018
18,0300961,Y,23/01/2019,14/09/2018
18,1805227,,,14/09/2018
18,1806924,Y,02/10/2018,14/09/2018
18,1806055,Y,15/09/2018,14/09/2018
18,1806564,Y,26/09/2018,14/09/2018
18,1806924,Y,02/10/2018,14/09/2018
18,1806923,Y,02/10/2018,14/09/2018
18,1806644,Y,25/09/2018,14/09/2018
18,1806673,Y,26/09/2018,14/09/2018
18,1806512,Y,25/09/2018,14/09/2018
18,1806254,,,14/09/2018
18,1806511,Y,15/09/2018,14/09/2018
18,1800358,Y,18/09/2018,14/09/2018
18,1806510,Y,23/09/2018,14/09/2018
18,1805772,Y,15/09/2018,14/09/2018
18,1707359,Y,16/09/2018,14/09/2018
18,1806649,Y,19/09/2018,14/09/2018
18,1806258,Y,17/09/2018,14/09/2018
18,1806294,Y,21/09/2018,14/09/2018
18,1806516,Y,25/09/2018,14/09/2018
18,1803369,,,14/09/2018
18,1806513,Y,02/10/2018,14/09/2018
18,1805705,Y,13/10/2018,14/09/2018
18,1806295,Y,19/09/2018,14/09/2018
18,1806510,Y,23/09/2018,14/09/2018
18,1806511,Y,15/09/2018,14/09/2018
18,1806512,Y,25/09/2018,14/09/2018
18,1806513,Y,02/10/2018,14/09/2018
18,1805815,Y,15/09/2018,14/09/2018
18,1806622,,,14/09/2018
18,1806621,Y,26/09/2018,14/09/2018
18,1806516,Y,25/09/2018,14/09/2018
18,1806565,Y,24/09/2018,14/09/2018
18,1806645,Y,24/09/2018,14/09/2018
18,1805627,Y,20/09/2018,14/09/2018
18,1806844,Y,16/09/2018,14/09/2018
18,1805877,Y,18/09/2018,14/09/2018
18,1806845,Y,21/09/2018,14/09/2018
18,1804993,Y,18/09/2018,14/09/2018
18,1806645,Y,24/09/2018,14/09/2018
18,1806649,Y,19/09/2018,14/09/2018
18,1806644,Y,25/09/2018,14/09/2018
18,1805435,Y,17/09/2018,14/09/2018
18,1806752,Y,09/10/2018,14/09/2018
18,1806622,,,14/09/2018
18,1806621,Y,26/09/2018,14/09/2018
18,1806753,Y,26/09/2018,14/09/2018
18,1806565,Y,24/09/2018,14/09/2018
18,1806564,Y,26/09/2018,14/09/2018
18,1802999,Y,18/09/2018,17/09/2018
18,1806937,Y,09/10/2019,17/09/2018
18,1206974,,,17/09/2018
18,1801798,Y,18/09/2018,17/09/2018
18,0401019,Y,18/09/2018,17/09/2018
18,1806933,Y,23/09/2018,17/09/2018
18,0203992,Y,29/09/2018,17/09/2018
18,1806886,Y,18/09/2018,17/09/2018
18,0606863,,,17/09/2018
18,1802227,Y,24/09/2018,17/09/2018
18,1802384,Y,18/09/2018,17/09/2018
18,1804069,Y,18/09/2018,17/09/2018
18,1806790,,,17/09/2018
18,1806771,Y,28/03/2019,17/09/2018
18,1806781,Y,28/03/2019,17/09/2018
18,1806767,,,17/09/2018
18,1806934,Y,18/09/2018,17/09/2018
18,1602299,Y,18/09/2018,17/09/2018
18,0103155,Y,18/09/2018,17/09/2018
18,1804147,Y,19/09/2018,17/09/2018
18,1803726,Y,19/09/2018,17/09/2018
18,1806758,,,17/09/2018
18,1806698,Y,11/06/2019,17/09/2018
18,1806701,Y,23/03/2019,17/09/2018
18,1806704,Y,20/09/2018,17/09/2018
18,1806706,Y,28/03/2019,17/09/2018
18,1806707,Y,25/03/2019,17/09/2018
18,1806726,Y,22/03/2019,17/09/2018
18,1806727,Y,02/04/2019,17/09/2018
18,1804911,Y,18/09/2018,17/09/2018
18,1806728,Y,15/10/2018,17/09/2018
18,1806729,,,17/09/2018
18,1806776,Y,21/09/2018,17/09/2018
18,1806757,Y,10/12/2018,17/09/2018
18,1806695,Y,18/09/2018,17/09/2018
18,1806759,Y,17/03/2019,17/09/2018
18,1806760,Y,09/12/2018,17/09/2018
18,1806764,Y,18/09/2018,17/09/2018
18,1806768,Y,28/03/2019,17/09/2018
18,1806769,,,17/09/2018
18,1806770,Y,26/02/2020,17/09/2018
18,1806772,Y,27/03/2019,17/09/2018
18,1806773,,,17/09/2018
18,1806774,Y,19/09/2018,17/09/2018
18,1806775,Y,21/09/2018,17/09/2018
18,1806755,Y,13/03/2019,17/09/2018
18,1800907,Y,03/04/2019,17/09/2018
18,1806025,Y,23/09/2018,17/09/2018
18,1806000,Y,03/10/2018,17/09/2018
18,1703571,,,17/09/2018
18,1805885,Y,24/09/2018,17/09/2018
18,1805802,Y,19/09/2018,17/09/2018
18,1700094,Y,20/09/2018,17/09/2018
18,1805687,Y,18/09/2018,17/09/2018
18,1805526,Y,19/09/2018,17/09/2018
18,1805493,Y,18/09/2018,17/09/2018
18,1703323,Y,19/09/2018,17/09/2018
18,1806697,Y,10/09/2019,17/09/2018
18,1800764,Y,07/12/2018,17/09/2018
18,1806696,Y,28/03/2019,17/09/2018
18,1803995,Y,21/03/2019,17/09/2018
18,1804058,Y,29/03/2019,17/09/2018
18,1806687,Y,30/09/2018,17/09/2018
18,1806688,Y,03/12/2018,17/09/2018
18,1806689,Y,20/09/2018,17/09/2018
18,1806690,Y,12/03/2019,17/09/2018
18,1806691,Y,09/09/2019,17/09/2018
18,1806692,Y,14/05/2019,17/09/2018
18,1806693,Y,28/03/2019,17/09/2018
18,1806694,Y,20/09/2018,17/09/2018
18,1806702,Y,22/03/2019,17/09/2018
18,1704333,Y,18/09/2018,17/09/2018
18,1806783,Y,26/03/2019,17/09/2018
18,1806794,Y,03/03/2019,17/09/2018
18,1806792,Y,23/10/2018,17/09/2018
18,1806795,Y,04/12/2018,17/09/2018
18,1805975,Y,03/10/2018,17/09/2018
18,1806796,Y,28/03/2019,17/09/2018
18,1806789,Y,07/12/2018,17/09/2018
18,1806788,Y,10/12/2018,17/09/2018
18,1806777,Y,07/12/2018,17/09/2018
18,1806793,Y,04/10/2018,17/09/2018
18,1806784,Y,28/03/2019,17/09/2018
18,1806791,Y,28/03/2019,17/09/2018
18,1806782,Y,20/09/2018,17/09/2018
18,1806780,Y,28/03/2019,17/09/2018
18,1805974,Y,19/09/2018,17/09/2018
18,1806779,Y,07/12/2018,17/09/2018
18,1806778,Y,28/03/2019,17/09/2018
18,1806938,Y,18/09/2018,17/09/2018
18,1806785,Y,28/03/2019,17/09/2018
18,1806953,Y,25/09/2018,18/09/2018
18,1806950,Y,20/09/2018,18/09/2018
18,1806482,Y,19/09/2018,18/09/2018
18,1806945,Y,19/12/2018,18/09/2018
18,1806943,Y,05/11/2018,18/09/2018
18,1806942,Y,25/12/2018,18/09/2018
18,1806953,Y,25/09/2018,18/09/2018
18,1806955,Y,25/09/2018,18/09/2018
18,1806954,Y,02/10/2018,18/09/2018
18,1806946,Y,10/09/2019,18/09/2018
18,1806944,Y,28/03/2019,18/09/2018
18,1801112,Y,21/10/2018,18/09/2018
18,1805437,Y,24/09/2018,18/09/2018
18,1806947,Y,23/09/2018,18/09/2018
18,1801090,Y,19/09/2018,18/09/2018
18,1806949,Y,19/09/2018,18/09/2018
18,1802000,Y,19/09/2018,18/09/2018
18,1805545,Y,19/09/2018,18/09/2018
18,1806962,Y,14/01/2019,18/09/2018
18,1802110,Y,23/09/2018,18/09/2018
18,1803033,Y,21/09/2018,18/09/2018
18,1701122,Y,23/09/2018,18/09/2018
18,1806948,,,18/09/2018
18,1806954,Y,02/10/2018,18/09/2018
18,1806955,Y,25/09/2018,18/09/2018
18,1806005,Y,25/09/2018,18/09/2018
18,1806941,Y,08/04/2019,18/09/2018
18,1800126,Y,26/09/2018,19/09/2018
18,1805303,Y,25/09/2018,19/09/2018
18,1805328,Y,26/09/2018,19/09/2018
18,1803477,Y,25/09/2018,19/09/2018
18,1501880,Y,21/09/2018,19/09/2018
18,1803104,Y,23/09/2018,19/09/2018
18,1805414,Y,24/09/2018,19/09/2018
18,1806958,Y,25/09/2018,19/09/2018
18,1806736,Y,02/10/2018,19/09/2018
18,1806969,Y,26/09/2018,19/09/2018
18,1806966,Y,17/11/2018,19/09/2018
18,1806965,Y,24/09/2018,19/09/2018
18,1806818,Y,20/09/2018,19/09/2018
18,1806959,Y,27/09/2018,19/09/2018
18,1806803,Y,20/09/2018,19/09/2018
18,1806855,Y,26/09/2018,19/09/2018
18,1805558,Y,20/09/2018,19/09/2018
18,1806939,,,19/09/2018
18,1803647,Y,27/09/2018,19/09/2018
18,1801466,Y,23/09/2018,19/09/2018
18,1806973,Y,20/09/2018,19/09/2018
18,1806936,Y,29/03/2019,19/09/2018
18,1806393,Y,20/09/2018,19/09/2018
18,1806099,Y,21/09/2018,19/09/2018
18,1806963,Y,08/11/2018,19/09/2018
18,1803425,Y,20/08/2019,19/09/2018
18,0905792,Y,20/09/2018,19/09/2018
18,1806961,,,19/09/2018
18,1806956,Y,24/09/2018,19/09/2018
18,1805108,Y,20/09/2018,19/09/2018
18,1806960,Y,16/10/2018,19/09/2018
18,1806968,Y,20/09/2018,19/09/2018
18,1801744,Y,19/09/2018,19/09/2018
18,1806967,Y,26/09/2018,19/09/2018
18,1806964,Y,24/09/2018,19/09/2018
18,1806980,Y,21/09/2018,20/09/2018
18,1800872,Y,22/09/2018,20/09/2018
18,1806860,Y,23/09/2018,20/09/2018
18,1806315,Y,28/09/2018,20/09/2018
18,1806972,Y,24/09/2018,20/09/2018
18,1804988,Y,21/09/2018,20/09/2018
18,1802545,Y,21/09/2018,20/09/2018
18,1806975,Y,22/09/2018,20/09/2018
18,1806972,Y,24/09/2018,20/09/2018
18,1801882,Y,21/09/2018,20/09/2018
18,1804142,Y,21/09/2018,20/09/2018
18,1806981,Y,05/10/2018,20/09/2018
18,1803005,Y,27/09/2018,21/09/2018
18,1503950,Y,23/09/2018,21/09/2018
18,1804990,Y,27/09/2018,21/09/2018
18,1801675,Y,26/09/2018,21/09/2018
18,1804358,,,21/09/2018
18,1806910,Y,22/09/2018,21/09/2018
18,1806293,Y,25/09/2018,21/09/2018
18,1806873,Y,23/09/2018,21/09/2018
18,1804781,Y,26/09/2018,21/09/2018
18,1806982,Y,24/09/2018,21/09/2018
18,1804632,Y,23/09/2018,21/09/2018
18,1805817,Y,27/09/2018,21/09/2018
18,1805130,Y,11/09/2019,21/09/2018
18,1806873,Y,23/09/2018,21/09/2018
18,1801768,Y,24/09/2018,21/09/2018
18,1805257,Y,23/09/2018,21/09/2018
18,1800678,Y,23/09/2018,21/09/2018
18,1805441,Y,03/10/2018,21/09/2018
18,1803729,Y,22/09/2018,21/09/2018
18,1806932,Y,22/09/2018,21/09/2018
18,1802497,Y,22/09/2018,21/09/2018
18,1806986,Y,25/09/2018,21/09/2018
18,1703035,,,24/09/2018
18,1801369,Y,28/09/2018,24/09/2018
18,1803373,,,24/09/2018
18,1502601,Y,26/09/2018,24/09/2018
18,1606433,Y,26/09/2018,24/09/2018
18,1806990,Y,02/10/2018,24/09/2018
18,1804913,Y,25/09/2018,24/09/2018
18,1806951,Y,02/10/2018,24/09/2018
18,1801810,Y,25/09/2018,24/09/2018
18,1806650,Y,02/10/2018,24/09/2018
18,1800566,Y,26/09/2018,24/09/2018
18,1704399,Y,27/09/2018,24/09/2018
18,1806935,Y,26/09/2018,24/09/2018
18,1806974,Y,26/09/2018,24/09/2018
18,1805679,Y,03/10/2018,24/09/2018
18,1806977,Y,02/10/2018,24/09/2018
18,1806979,Y,28/01/2019,24/09/2018
18,1805449,Y,25/09/2018,24/09/2018
18,1806951,Y,02/10/2018,24/09/2018
18,1806990,Y,02/10/2018,24/09/2018
18,1803666,Y,25/09/2018,24/09/2018
18,1806650,Y,02/10/2018,24/09/2018
18,1804071,Y,25/09/2018,24/09/2018
18,1806977,Y,02/10/2018,24/09/2018
18,1805083,Y,01/10/2018,24/09/2018
18,1806989,Y,02/10/2018,24/09/2018
18,1804648,Y,26/09/2018,24/09/2018
18,1804748,,,24/09/2018
18,1806989,Y,02/10/2018,24/09/2018
18,1804849,Y,28/09/2018,24/09/2018
18,1804084,Y,01/10/2018,24/09/2018
18,1806738,Y,28/09/2018,25/09/2018
18,1806987,Y,05/10/2018,25/09/2018
18,1805884,Y,26/09/2018,25/09/2018
18,1807027,Y,26/09/2018,25/09/2018
18,1803617,Y,26/09/2018,25/09/2018
18,1805986,Y,03/10/2018,25/09/2018
18,1806994,Y,03/10/2018,25/09/2018
18,0305292,,,25/09/2018
18,1806994,Y,03/10/2018,25/09/2018
18,1805453,Y,26/09/2018,25/09/2018
18,1806223,Y,26/09/2018,25/09/2018
18,1805117,Y,27/09/2018,25/09/2018
18,1803630,Y,26/09/2018,25/09/2018
18,1804598,Y,26/09/2018,25/09/2018
18,1804118,Y,26/09/2018,25/09/2018
18,1107947,Y,27/09/2018,25/09/2018
18,1801120,Y,28/09/2018,25/09/2018
18,1806995,Y,08/10/2018,26/09/2018
18,1807066,Y,09/11/2018,26/09/2018
18,1807002,Y,02/10/2018,26/09/2018
18,1807001,Y,05/10/2018,26/09/2018
18,1807003,Y,02/10/2018,26/09/2018
18,1807000,Y,01/10/2018,26/09/2018
18,1806999,Y,01/10/2018,26/09/2018
18,1806998,Y,02/10/2018,26/09/2018
18,1806996,Y,01/10/2018,26/09/2018
18,1807065,Y,05/10/2018,26/09/2018
18,1806842,Y,27/09/2018,26/09/2018
18,1807053,Y,08/10/2018,26/09/2018
18,1807022,,,26/09/2018
18,1807068,Y,27/09/2018,26/09/2018
18,1807069,Y,05/10/2018,26/09/2018
18,1807067,Y,06/10/2018,26/09/2018
18,1807057,Y,02/12/2018,26/09/2018
18,1807004,Y,02/10/2018,26/09/2018
18,1806997,Y,02/10/2018,26/09/2018
18,1807040,Y,30/01/2019,26/09/2018
18,1807043,Y,15/11/2018,26/09/2018
18,1806993,Y,02/10/2018,26/09/2018
18,1807041,Y,05/12/2018,26/09/2018
18,1807061,Y,26/09/2018,26/09/2018
18,1807039,,,26/09/2018
18,1807038,Y,15/11/2018,26/09/2018
18,1807036,,,26/09/2018
18,1807035,,,26/09/2018
18,1801887,Y,26/09/2018,26/09/2018
18,1807032,,,26/09/2018
18,1807005,Y,02/10/2018,26/09/2018
18,1806841,Y,27/09/2018,26/09/2018
18,1806842,Y,27/09/2018,26/09/2018
18,1806843,Y,01/10/2018,26/09/2018
18,1806971,Y,27/09/2018,26/09/2018
18,1807058,Y,05/10/2018,26/09/2018
18,1807006,Y,12/08/2019,26/09/2018
18,1806940,Y,16/10/2018,26/09/2018
18,1807042,,,26/09/2018
18,1807105,Y,28/09/2018,27/09/2018
18,1807076,,,27/09/2018
18,1807106,Y,28/09/2018,27/09/2018
18,1801450,Y,29/09/2018,27/09/2018
18,1807092,Y,28/09/2018,27/09/2018
18,1807091,Y,28/09/2018,27/09/2018
18,1807059,Y,05/10/2018,27/09/2018
18,1807087,Y,28/09/2018,27/09/2018
18,1807088,Y,28/09/2018,27/09/2018
18,1807089,Y,28/09/2018,27/09/2018
18,1807090,Y,28/09/2018,27/09/2018
18,1807108,Y,28/09/2018,27/09/2018
18,1807086,Y,28/09/2018,27/09/2018
18,1807100,Y,28/09/2018,27/09/2018
18,1807072,,,27/09/2018
18,1807104,Y,28/09/2018,27/09/2018
18,1807103,Y,28/09/2018,27/09/2018
18,1807102,Y,28/09/2018,27/09/2018
18,1807101,Y,28/09/2018,27/09/2018
18,1807107,Y,28/09/2018,27/09/2018
18,1807099,Y,28/09/2018,27/09/2018
18,1807098,Y,28/09/2018,27/09/2018
18,1807097,Y,28/09/2018,27/09/2018
18,1807096,Y,28/09/2018,27/09/2018
18,1807109,Y,28/09/2018,27/09/2018
18,1807095,Y,28/09/2018,27/09/2018
18,1807094,Y,28/09/2018,27/09/2018
18,1807093,Y,28/09/2018,27/09/2018
18,1601576,Y,01/10/2018,28/09/2018
18,1806458,Y,05/10/2018,01/10/2018
18,1807152,Y,15/10/2018,01/10/2018
18,1807151,Y,04/10/2018,01/10/2018
18,1807148,,,01/10/2018
18,1807147,Y,02/10/2018,01/10/2018
18,1807154,Y,15/10/2018,01/10/2018
18,1807146,,,01/10/2018
18,1603540,Y,03/10/2018,01/10/2018
18,1807145,,,01/10/2018
18,1807149,,,01/10/2018
18,1807153,,,01/10/2018
18,1806840,Y,02/10/2018,01/10/2018
18,1807139,,,01/10/2018
18,1807121,Y,15/10/2018,02/10/2018
18,1807116,Y,30/04/2019,02/10/2018
18,1807158,Y,03/10/2018,02/10/2018
18,1807114,Y,15/10/2018,02/10/2018
18,1807113,Y,03/10/2018,02/10/2018
18,1807132,Y,14/10/2018,02/10/2018
18,1806642,Y,17/10/2018,02/10/2018
18,1807117,Y,06/10/2018,02/10/2018
18,1807115,Y,17/10/2018,02/10/2018
18,0704366,Y,09/11/2018,02/10/2018
18,1807112,Y,04/10/2018,02/10/2018
18,1806642,Y,17/10/2018,02/10/2018
18,1806641,Y,01/09/2019,02/10/2018
18,1807131,Y,05/10/2018,02/10/2018
18,1807120,Y,04/10/2018,02/10/2018
18,1807122,Y,05/10/2018,02/10/2018
18,1703544,Y,03/09/2020,02/10/2018
18,1807123,Y,15/10/2018,02/10/2018
18,1807129,Y,12/10/2018,02/10/2018
18,1807130,,,02/10/2018
18,1807133,Y,18/10/2018,02/10/2018
18,1807134,Y,16/10/2018,02/10/2018
18,1807135,Y,12/10/2018,02/10/2018
18,1807119,Y,12/10/2018,02/10/2018
18,1807118,Y,05/11/2018,02/10/2018
18,1807167,Y,29/03/2019,04/10/2018
18,1807166,Y,24/04/2019,04/10/2018
18,1807170,Y,05/10/2018,04/10/2018
18,1807171,Y,05/10/2018,04/10/2018
18,1806821,Y,05/10/2018,04/10/2018
18,1807193,Y,06/10/2018,05/10/2018
18,1807180,,,05/10/2018
18,1807194,Y,26/10/2018,08/10/2018
18,1806651,Y,15/10/2018,09/10/2018
18,1807198,Y,10/10/2018,09/10/2018
18,1806651,Y,15/10/2018,09/10/2018
18,1804043,Y,15/10/2018,09/10/2018
18,1706944,Y,12/10/2018,12/10/2018
18,1807156,Y,27/08/2019,12/10/2018
18,1807156,Y,27/08/2019,12/10/2018
18,1807169,Y,25/10/2018,12/10/2018
18,1807205,Y,11/03/2019,15/10/2018
18,1806976,,,18/10/2018
18,1806976,,,18/10/2018
18,1806508,Y,25/10/2018,19/10/2018
18,1806507,Y,24/10/2018,19/10/2018
18,1806519,Y,23/10/2018,19/10/2018
18,1806508,Y,25/10/2018,19/10/2018
18,1806672,Y,26/10/2018,19/10/2018
18,1806672,Y,26/10/2018,19/10/2018
18,1806646,Y,23/10/2018,19/10/2018
18,1806671,Y,25/10/2018,19/10/2018
18,1806670,Y,24/10/2018,19/10/2018
18,1806519,Y,23/10/2018,19/10/2018
18,1806507,Y,24/10/2018,19/10/2018
18,1806646,Y,23/10/2018,19/10/2018
18,1806670,Y,24/10/2018,19/10/2018
18,1806643,Y,26/10/2018,19/10/2018
18,1806671,Y,25/10/2018,19/10/2018
18,1806643,Y,26/10/2018,19/10/2018
18,1806984,Y,25/10/2018,22/10/2018
18,1807207,Y,24/10/2018,22/10/2018
18,1806984,Y,25/10/2018,22/10/2018
18,1807207,Y,24/10/2018,22/10/2018
18,0406276,,,30/10/2018
18,0406276,,,30/10/2018
18,1807232,Y,14/11/2018,30/10/2018
18,1807236,Y,14/11/2018,30/10/2018
18,1807235,Y,14/11/2018,30/10/2018
18,1807234,Y,14/11/2018,30/10/2018
18,1807230,Y,14/11/2018,30/10/2018
18,1807229,Y,14/11/2018,30/10/2018
18,1807233,Y,14/11/2018,30/10/2018
18,1807231,Y,14/11/2018,30/10/2018
18,1807253,Y,05/11/2018,31/10/2018
18,1807239,Y,07/11/2018,31/10/2018
18,1807250,,,01/11/2018
18,1900193,,,01/11/2018
18,1807249,,,01/11/2018
18,1807251,,,01/11/2018
18,1807241,,,01/11/2018
18,1807243,,,01/11/2018
18,1807242,,,01/11/2018
18,1807248,,,01/11/2018
18,1900191,,,01/11/2018
18,1807246,,,01/11/2018
18,1807245,,,01/11/2018
18,1807244,,,01/11/2018
18,1900192,,,01/11/2018
18,1807247,,,01/11/2018
18,1807256,,,06/11/2018
18,1900336,,,08/11/2018
18,1900321,,,08/11/2018
18,1900324,,,08/11/2018
18,1900392,,,08/11/2018
18,1900341,,,08/11/2018
18,1900340,Y,13/11/2018,08/11/2018
18,1807258,,,08/11/2018
18,1900338,Y,18/11/2018,08/11/2018
18,1900337,,,08/11/2018
18,1900332,Y,14/11/2018,08/11/2018
18,1900397,,,08/11/2018
18,1900320,,,08/11/2018
18,1900339,Y,13/11/2018,08/11/2018
18,1900396,,,08/11/2018
18,1900329,,,08/11/2018
18,1900328,,,08/11/2018
18,1900394,,,08/11/2018
18,1900400,Y,08/11/2018,08/11/2018
18,1900399,Y,20/11/2018,08/11/2018
18,1900391,,,08/11/2018
18,1900398,,,08/11/2018
18,1900334,Y,13/11/2018,08/11/2018
18,1900327,,,08/11/2018
18,1900330,Y,13/11/2018,08/11/2018
18,1900326,,,08/11/2018
18,1900325,Y,21/11/2018,08/11/2018
18,1900395,Y,13/11/2018,08/11/2018
18,1900323,,,08/11/2018
18,1900322,Y,12/11/2018,08/11/2018
18,1900393,Y,13/11/2018,08/11/2018
18,1807267,,,13/11/2018
18,1600288,,,20/11/2018
18,1807274,Y,29/01/2019,27/11/2018
18,1807272,Y,29/01/2019,27/11/2018
18,1807273,Y,29/01/2019,27/11/2018
18,1807273,Y,29/01/2019,27/11/2018
18,1807274,Y,29/01/2019,27/11/2018
18,1807272,Y,29/01/2019,27/11/2018
18,1807387,,,13/12/2018
18,1807379,Y,17/12/2018,13/12/2018
18,1806983,Y,11/01/2019,17/12/2018
18,1807062,Y,09/01/2019,17/12/2018
18,1807126,Y,03/01/2019,17/12/2018
18,1807136,Y,08/01/2019,17/12/2018
18,1807202,Y,18/01/2019,17/12/2018
18,1807206,Y,10/01/2019,17/12/2018
18,1807209,Y,18/01/2019,17/12/2018
18,1807215,Y,03/01/2019,17/12/2018
18,1807197,Y,07/01/2019,19/12/2018
18,1806856,,,19/12/2018
18,1806176,Y,04/02/2019,19/12/2018
18,1801376,Y,09/01/2019,20/12/2018
18,1803931,Y,11/01/2019,20/12/2018
18,1806442,Y,09/01/2019,20/12/2018
18,1806560,Y,01/01/2019,20/12/2018
18,1806561,Y,21/01/2019,20/12/2018
18,1807315,Y,08/01/2019,20/12/2018
18,1807374,,,20/12/2018
18,1807283,Y,06/01/2019,20/12/2018
18,1807280,Y,08/01/2019,20/12/2018
18,1807275,Y,12/01/2019,20/12/2018
18,1807264,Y,01/01/2019,20/12/2018
18,1807263,Y,20/09/2019,20/12/2018
18,1807259,Y,07/02/2019,20/12/2018
18,1807227,Y,28/12/2018,20/12/2018
18,1806864,,,20/12/2018
18,1807271,Y,27/01/2019,02/01/2019
18,1807201,Y,18/01/2019,02/01/2019
18,1807422,,,02/01/2019
18,1807421,,,02/01/2019
18,1807423,,,02/01/2019
18,1807212,Y,03/01/2019,02/01/2019
18,1707130,Y,17/01/2019,02/01/2019
18,1807431,Y,21/01/2019,03/01/2019
18,1807310,,,03/01/2019
18,1807432,Y,15/01/2019,03/01/2019
18,1807430,Y,15/01/2019,03/01/2019
18,1807433,Y,15/01/2019,03/01/2019
18,1807277,,,03/01/2019
18,1807428,Y,29/01/2019,03/01/2019
